,device,gpa,semester,degree,age,sex,stress,coping_1,coping_2,coping_3,coping_4,coping_5,coping_6,coping_7,source_1,source_2,source_3,source_4,source_5,source_6,source_7,source_8,week_1,week_2,week_3,week_4,week_5,week_6,yesterday_1,yesterday_2,yesterday_3,yesterday_4,yesterday_5,yesterday_6,yesterday_typical,enough_1,enough_2,enough_3,enough_4,enough_5,enough_6,survey_time
1252,mobile,2.299999952316284,2.0,1.0,20.0,1.0,5.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,15.0,25.0,4.0,1.0,15.0,56.0,0.0,2.0,2.0,2.0,4.0,7.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0
1255,pc/laptop,2.0999999046325684,8.0,2.0,25.0,2.0,5.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,8.0,6.0,0.0,10.0,2.0,56.0,5.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,5.0
1256,pc/laptop,2.5,4.0,1.0,20.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,8.0,1.5,0.0,1.0,14.0,56.0,4.0,1.0,0.0,0.5,2.0,8.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0
1257,mobile,1.7999999523162842,4.0,1.0,21.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,10.0,4.0,2.0,2.0,15.0,56.0,0.0,1.0,8.0,0.0,5.0,9.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,8.0
1260,mobile,2.0,2.0,1.0,21.0,2.0,4.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,4.0,24.0,7.0,0.0,5.0,15.0,56.0,0.0,1.0,0.0,4.0,5.0,8.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0
1261,pc/laptop,1.100000023841858,2.0,1.0,27.0,2.0,6.0,2.0,3.0,1.0,2.0,1.0,4.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,4.0,16.0,20.0,0.0,6.0,11.0,56.0,0.0,0.0,0.0,0.0,20.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,10.0
1265,tablet,1.0,2.0,1.0,20.0,2.0,4.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,11.5,30.0,0.0,3.0,40.0,56.0,7.0,1.0,0.0,0.5,2.0,10.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0
1266,pc/laptop,2.299999952316284,6.0,1.0,22.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,4.0,40.0,56.0,0.0,0.0,0.0,0.5,8.0,6.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0
1267,pc/laptop,2.5,3.0,1.0,22.0,1.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,11.0,10.0,0.0,6.0,30.0,56.0,3.0,2.0,0.0,1.0,4.0,10.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,8.0
1269,pc/laptop,3.0,4.0,1.0,24.0,2.0,4.0,4.0,4.0,1.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,22.0,2.0,20.0,4.0,10.0,56.0,4.0,0.0,4.0,1.0,4.0,8.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,10.0
1270,mobile,2.0,4.0,1.0,20.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,14.0,5.0,10.0,4.0,15.0,56.0,6.0,1.0,0.0,0.5,1.0,10.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0
1271,pc/laptop,3.0,12.0,1.0,41.0,2.0,7.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,6.0,12.0,2.0,8.0,4.0,56.0,2.0,3.0,0.0,1.0,0.0,8.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0
1272,mobile,2.5,10.0,2.0,25.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,32.0,40.0,1.0,1.5,5.0,56.0,0.0,11.0,0.0,0.5,1.0,7.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,10.0
1273,pc/laptop,2.299999952316284,8.0,1.0,24.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,12.0,15.0,14.0,14.0,56.0,0.0,3.0,3.0,1.0,3.0,7.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,5.0
1274,mobile,1.399999976158142,2.0,1.0,18.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,30.0,5.0,2.0,2.0,6.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,10.0
1275,pc/laptop,1.2699999809265137,6.0,1.0,21.0,2.0,6.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,3.0,3.0,35.0,8.0,10.0,20.0,56.0,0.0,3.0,0.0,1.0,7.0,9.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0
1280,pc/laptop,2.4000000953674316,8.0,2.0,21.0,2.0,7.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,8.0,4.0,15.0,5.0,10.0,56.0,4.0,1.0,5.0,1.0,0.5,8.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0
1282,pc/laptop,2.5999999046325684,3.0,1.0,22.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,28.0,5.0,15.0,28.0,56.0,0.0,4.0,0.0,4.0,3.0,10.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,12.0
1284,tablet,2.299999952316284,11.0,2.0,25.0,2.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,23.0,5.0,10.0,56.0,0.0,0.0,8.0,1.0,2.0,7.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0
1288,pc/laptop,2.4000000953674316,14.0,2.0,27.0,2.0,6.0,2.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,30.0,10.0,0.0,8.0,8.0,56.0,0.0,1.0,0.0,8.0,4.0,8.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0
1289,pc/laptop,2.0,2.0,1.0,19.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,12.0,6.0,4.0,3.0,14.0,56.0,3.0,2.0,0.0,1.0,3.0,10.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,8.0
1291,mobile,1.399999976158142,12.0,2.0,27.0,1.0,5.0,2.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,6.0,12.0,8.0,4.0,35.0,56.0,0.0,7.0,0.0,1.0,2.0,8.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,10.0
1292,pc/laptop,3.0999999046325684,8.0,1.0,25.0,2.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,16.0,12.0,3.0,16.0,56.0,0.0,4.0,0.0,0.5,3.0,8.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0
1294,pc/laptop,2.200000047683716,2.0,1.0,18.0,1.0,5.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,3.0,2.0,20.0,56.0,3.0,10.5,3.5,56.0,2.0,12.0,0.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,15.0
1295,tablet,1.7000000476837158,8.0,2.0,23.0,1.0,5.0,3.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,7.5,2.0,10.0,7.0,20.0,56.0,0.0,1.0,0.0,2.0,3.0,9.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0
1297,pc/laptop,1.0,10.0,2.0,25.0,1.0,7.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,50.0,10.0,8.0,0.0,56.0,1.0,5.0,0.0,2.0,0.0,8.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0
1299,tablet,2.0999999046325684,2.0,1.0,21.0,2.0,6.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,4.0,24.0,24.0,12.0,7.0,40.0,56.0,6.0,3.0,3.0,1.0,2.0,8.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,10.0
1301,pc/laptop,2.4000000953674316,14.0,2.0,26.0,1.0,6.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,35.0,3.0,13.0,5.0,10.0,56.0,6.0,0.0,3.0,1.0,3.0,8.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,10.0
1303,pc/laptop,1.399999976158142,10.0,2.0,26.0,1.0,5.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,8.0,24.0,24.0,20.0,36.0,56.0,0.0,2.0,9.0,2.0,4.0,7.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,10.0
1307,pc/laptop,2.5,6.0,1.0,24.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,15.0,1.0,8.0,56.0,0.0,0.0,8.5,0.0,2.0,8.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,8.0
1312,pc/laptop,2.5,4.0,1.0,20.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,4.0,8.0,3.0,16.0,2.0,20.0,56.0,6.0,0.0,0.0,1.0,7.0,10.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,7.0
1313,pc/laptop,1.7000000476837158,3.0,1.0,21.0,2.0,6.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,14.0,23.0,6.5,1.5,20.0,56.0,3.5,5.0,0.0,0.0,2.0,8.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,15.0
1315,mobile,1.399999976158142,6.0,1.0,22.0,1.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,20.0,22.0,6.0,7.0,14.0,56.0,4.0,4.0,2.0,2.0,4.0,8.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,12.0
1321,mobile,2.5999999046325684,2.0,1.0,18.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,20.0,20.0,5.0,3.0,20.0,56.0,4.0,3.0,0.0,1.0,2.0,8.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0
1324,tablet,1.600000023841858,7.0,2.0,25.0,2.0,6.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,12.0,5.0,10.0,2.0,5.0,56.0,4.0,4.0,1.0,0.0,0.0,7.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0
1326,pc/laptop,1.5,11.0,2.0,26.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,30.0,14.0,6.0,30.0,56.0,0.0,0.0,8.0,0.0,6.0,8.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,10.0
1327,pc/laptop,1.7000000476837158,4.0,1.0,21.0,2.0,7.0,3.0,3.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,20.0,25.0,6.0,14.0,5.0,56.0,6.0,6.0,0.0,1.0,0.0,9.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,20.0
1328,pc/laptop,2.5,6.0,1.0,27.0,2.0,5.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,10.5,12.0,6.0,3.0,50.0,56.0,0.0,0.0,0.0,0.5,15.5,8.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,20.0
1331,pc/laptop,2.0,2.0,2.0,24.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,12.0,9.0,0.0,4.0,5.0,56.0,2.0,3.0,0.0,1.0,3.0,8.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,8.0
1333,pc/laptop,2.299999952316284,4.0,1.0,21.0,2.0,5.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,12.5,2.0,10.0,10.0,30.0,56.0,6.0,0.0,0.0,2.0,5.0,10.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,10.0
1334,pc/laptop,1.399999976158142,4.0,1.0,20.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,9.0,3.0,3.0,7.0,20.0,56.0,1.5,1.5,0.0,2.0,5.0,7.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,10.0
1335,pc/laptop,1.2000000476837158,11.0,2.0,26.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,8.0,20.0,20.0,6.0,15.0,56.0,6.0,2.0,0.0,0.0,0.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,10.0
1337,pc/laptop,1.600000023841858,6.0,1.0,22.0,2.0,5.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,8.0,10.0,4.0,3.0,10.0,56.0,4.0,3.0,0.0,0.5,2.0,7.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,10.0
1338,pc/laptop,2.700000047683716,8.0,1.0,23.0,2.0,7.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,16.0,30.0,6.0,3.0,5.0,56.0,4.0,4.0,0.0,0.0,0.0,8.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,5.0
1339,pc/laptop,1.7999999523162842,10.0,2.0,24.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,7.0,20.0,3.0,7.0,56.0,1.5,0.0,3.0,0.0,4.0,8.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0
1342,pc/laptop,1.0,8.0,2.0,24.0,1.0,5.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,10.0,12.0,8.0,5.0,5.0,56.0,2.0,5.0,0.0,2.0,0.0,8.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,20.0
1344,pc/laptop,2.0,4.0,1.0,19.0,2.0,4.0,4.0,3.0,1.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,14.0,4.0,5.0,2.0,4.0,56.0,2.0,0.0,2.0,1.0,2.0,9.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0
1346,mobile,2.700000047683716,8.0,1.0,24.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,0.0,5.0,10.0,10.0,10.0,56.0,0.0,0.0,0.0,1.0,7.0,8.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,5.0
1349,pc/laptop,2.799999952316284,4.0,1.0,20.0,2.0,5.0,3.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,20.0,35.0,10.0,5.0,6.0,56.0,0.0,7.0,0.0,0.5,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0
1350,pc/laptop,1.7000000476837158,10.0,1.0,27.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,12.0,11.0,15.0,2.5,16.0,56.0,0.0,0.0,0.0,1.0,8.0,9.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,12.0
1351,pc/laptop,2.0,4.0,1.0,21.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,30.0,25.0,0.0,4.0,10.0,56.0,0.0,5.0,0.0,2.0,4.0,9.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,10.0
1373,pc/laptop,1.2999999523162842,12.0,2.0,28.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,10.0,20.0,3.0,10.0,6.0,0.0,0.0,7.0,1.0,3.0,7.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,7.0
1376,pc/laptop,3.0,1.0,2.0,23.0,1.0,6.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,5.0,0.0,3.0,2.0,6.0,0.0,4.0,0.0,3.0,3.0,5.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0
1378,mobile,2.9000000953674316,10.0,1.0,24.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,13.0,2.0,2.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0
1379,tablet,1.5,10.0,2.0,35.0,1.0,5.0,4.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,6.0,3.0,6.0,1.0,2.0,6.0,0.0,1.0,0.0,1.0,10.0,8.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,15.0
1381,pc/laptop,1.7000000476837158,6.0,1.0,24.0,2.0,7.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,4.0,6.0,4.0,1.5,2.0,6.5,0.0,9.0,0.0,1.5,4.0,7.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,13.0
1492,pc/laptop,2.4000000953674316,4.0,1.0,20.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,10.5,4.0,0.0,2.0,7.0,7.0,0.0,0.0,0.0,1.0,8.0,9.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,10.0
1494,pc/laptop,1.7000000476837158,4.0,1.0,20.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,10.0,15.0,5.0,7.0,5.0,7.0,2.0,1.0,0.0,1.0,2.0,8.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0
1496,pc/laptop,2.0999999046325684,8.0,2.0,30.0,2.0,7.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,10.0,35.0,7.0,2.0,3.0,7.0,0.0,7.0,0.0,0.5,1.0,7.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0
1498,pc/laptop,2.0,12.0,2.0,29.0,2.0,6.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,8.0,24.0,0.0,21.0,10.0,7.0,2.0,1.0,0.0,4.0,2.0,8.5,3.0,2.0,1.0,2.0,3.0,1.0,3.0,6.0
1500,pc/laptop,1.2999999523162842,11.0,2.0,26.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,8.0,10.0,18.0,4.0,6.0,7.0,0.0,2.0,7.0,0.5,2.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,7.0
1501,pc/laptop,2.9600000381469727,6.0,1.0,23.0,2.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,13.5,17.0,1.5,3.0,8.0,7.0,1.5,5.0,1.5,0.5,0.0,8.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,90.0
1505,pc/laptop,2.5999999046325684,8.0,1.0,24.0,1.0,5.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,20.0,10.0,15.0,2.0,3.0,7.0,0.0,2.0,5.0,0.0,1.0,6.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,15.0
1508,pc/laptop,2.0,7.0,2.0,24.0,1.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,25.0,30.0,10.0,2.0,5.0,7.0,6.0,5.0,0.0,0.0,0.0,7.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,12.0
1512,pc/laptop,1.7999999523162842,13.0,2.0,26.0,1.0,6.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,18.0,40.0,10.0,10.0,2.0,7.0,2.0,4.0,2.0,1.0,0.0,7.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,10.0
1540,tablet,1.2000000476837158,12.0,2.0,25.0,2.0,5.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,0.0,8.0,10.0,10.0,8.0,0.0,2.0,0.0,4.0,4.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,10.0
1541,pc/laptop,1.399999976158142,5.0,1.0,23.0,2.0,5.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,18.0,25.0,15.0,22.0,14.0,8.0,5.0,5.0,2.0,2.0,1.5,8.5,3.0,2.0,3.0,2.0,3.0,1.0,2.0,10.0
1542,mobile,1.0,3.0,1.0,20.0,1.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,32.0,4.0,7.0,2.0,6.0,8.0,10.0,1.0,0.0,0.0,5.0,5.5,2.0,2.0,2.0,2.0,1.0,2.0,1.0,10.0
1543,pc/laptop,3.0,4.0,1.0,24.0,2.0,4.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,15.0,10.0,0.0,15.0,9.0,8.0,0.0,1.0,0.0,3.0,4.0,8.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,6.0
1544,pc/laptop,1.2000000476837158,4.0,1.0,24.0,2.0,6.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,12.0,25.0,8.0,5.0,2.0,8.0,0.0,15.0,0.0,0.0,0.0,7.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,10.0
1545,pc/laptop,1.2999999523162842,4.0,1.0,20.0,2.0,5.0,3.0,4.0,1.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,18.0,30.0,8.0,4.0,8.0,8.0,4.0,8.0,0.0,0.0,1.0,7.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,5.0
1549,mobile,1.7000000476837158,8.0,2.0,23.0,2.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,14.0,8.0,8.0,5.0,20.0,8.0,4.0,0.0,4.0,0.5,2.0,8.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,7.0
1550,pc/laptop,3.0,2.0,1.0,27.0,2.0,5.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,6.0,3.0,1.0,2.0,8.0,4.0,4.0,0.0,1.0,7.0,8.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0
1557,pc/laptop,2.299999952316284,2.0,1.0,27.0,2.0,5.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,18.0,12.0,8.0,4.0,10.0,9.0,0.0,3.0,8.0,1.0,0.0,6.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0
1558,pc/laptop,1.399999976158142,12.0,2.0,25.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,0.0,3.0,0.0,2.0,10.0,9.0,0.0,4.0,0.0,1.0,9.0,10.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,8.0
